K,SepalLength,SepalWidth,PetalLength,PetalWidth,TrueClass,Cluster
13,7.1,3,5.9,2.1,Iris-virginica,10
13,6.3,2.9,5.6,1.8,Iris-virginica,3
13,6.5,3,5.8,2.2,Iris-virginica,3
13,7.6,3,6.6,2.1,Iris-virginica,10
13,4.9,2.5,4.5,1.7,Iris-virginica,6
13,7.3,2.9,6.3,1.8,Iris-virginica,10
13,6.7,2.5,5.8,1.8,Iris-virginica,3
13,7.2,3.6,6.1,2.5,Iris-virginica,10
13,6.5,3.2,5.1,2,Iris-virginica,3
13,6.4,2.7,5.3,1.9,Iris-virginica,3
13,6.8,3,5.5,2.1,Iris-virginica,3
13,5.7,2.5,5,2,Iris-virginica,9
13,5.8,2.8,5.1,2.4,Iris-virginica,9
13,6.4,3.2,5.3,2.3,Iris-virginica,3
13,6.5,3,5.5,1.8,Iris-virginica,3
13,7.7,3.8,6.7,2.2,Iris-virginica,10
13,7.7,2.6,6.9,2.3,Iris-virginica,10
13,6,2.2,5,1.5,Iris-virginica,9
13,6.9,3.2,5.7,2.3,Iris-virginica,3
13,5.6,2.8,4.9,2,Iris-virginica,9
13,7.7,2.8,6.7,2,Iris-virginica,10
13,6.3,2.7,4.9,1.8,Iris-virginica,11
13,6.7,3.3,5.7,2.1,Iris-virginica,3
13,7.2,3.2,6,1.8,Iris-virginica,10
13,6.2,2.8,4.8,1.8,Iris-virginica,11
13,6.1,3,4.9,1.8,Iris-virginica,11
13,6.4,2.8,5.6,2.1,Iris-virginica,3
13,7.2,3,5.8,1.6,Iris-virginica,10
13,7.4,2.8,6.1,1.9,Iris-virginica,10
13,7.9,3.8,6.4,2,Iris-virginica,10
13,6.4,2.8,5.6,2.2,Iris-virginica,3
13,6.3,2.8,5.1,1.5,Iris-virginica,11
13,6.1,2.6,5.6,1.4,Iris-virginica,9
13,7.7,3,6.1,2.3,Iris-virginica,10
13,6.3,3.4,5.6,2.4,Iris-virginica,3
13,6.4,3.1,5.5,1.8,Iris-virginica,3
13,6,3,4.8,1.8,Iris-virginica,11
13,6.9,3.1,5.4,2.1,Iris-virginica,3
13,6.7,3.1,5.6,2.4,Iris-virginica,3
13,6.9,3.1,5.1,2.3,Iris-virginica,3
13,5.8,2.7,5.1,1.9,Iris-virginica,9
13,6.8,3.2,5.9,2.3,Iris-virginica,3
13,6.7,3.3,5.7,2.5,Iris-virginica,3
13,6.7,3,5.2,2.3,Iris-virginica,3
13,6.3,2.5,5,1.9,Iris-virginica,9
13,6.5,3,5.2,2,Iris-virginica,3
13,6.2,3.4,5.4,2.3,Iris-virginica,3
13,5.9,3,5.1,1.8,Iris-virginica,9
14,5.1,3.5,1.4,0.2,Iris-setosa,12
14,4.9,3,1.4,0.2,Iris-setosa,13
14,4.7,3.2,1.3,0.2,Iris-setosa,6
14,4.6,3.1,1.5,0.2,Iris-setosa,6
14,5,3.6,1.4,0.2,Iris-setosa,12
14,5.4,3.9,1.7,0.4,Iris-setosa,11
14,4.6,3.4,1.4,0.3,Iris-setosa,6
14,5,3.4,1.5,0.2,Iris-setosa,12
14,4.4,2.9,1.4,0.2,Iris-setosa,6
14,4.9,3.1,1.5,0.1,Iris-setosa,13
14,5.4,3.7,1.5,0.2,Iris-setosa,11
14,4.8,3.4,1.6,0.2,Iris-setosa,12
14,4.8,3,1.4,0.1,Iris-setosa,13
14,4.3,3,1.1,0.1,Iris-setosa,6
14,5.8,4,1.2,0.2,Iris-setosa,10
14,5.7,4.4,1.5,0.4,Iris-setosa,10
14,5.4,3.9,1.3,0.4,Iris-setosa,11
14,5.1,3.5,1.4,0.3,Iris-setosa,12
14,5.7,3.8,1.7,0.3,Iris-setosa,11
14,5.1,3.8,1.5,0.3,Iris-setosa,11
14,5.4,3.4,1.7,0.2,Iris-setosa,11
14,5.1,3.7,1.5,0.4,Iris-setosa,11
14,4.6,3.6,1,0.2,Iris-setosa,12
14,5.1,3.3,1.7,0.5,Iris-setosa,12
14,4.8,3.4,1.9,0.2,Iris-setosa,12
14,5,3,1.6,0.2,Iris-setosa,13
14,5,3.4,1.6,0.4,Iris-setosa,12
14,5.2,3.5,1.5,0.2,Iris-setosa,12
14,5.2,3.4,1.4,0.2,Iris-setosa,12
14,4.7,3.2,1.6,0.2,Iris-setosa,13
14,4.8,3.1,1.6,0.2,Iris-setosa,13
14,5.4,3.4,1.5,0.4,Iris-setosa,11
14,5.2,4.1,1.5,0.1,Iris-setosa,11
14,5.5,4.2,1.4,0.2,Iris-setosa,10
14,4.9,3.1,1.5,0.1,Iris-setosa,13
14,5,3.2,1.2,0.2,Iris-setosa,13
14,5.5,3.5,1.3,0.2,Iris-setosa,11
14,4.9,3.1,1.5,0.1,Iris-setosa,13
14,4.4,3,1.3,0.2,Iris-setosa,6
14,5.1,3.4,1.5,0.2,Iris-setosa,12
14,5,3.5,1.3,0.3,Iris-setosa,12
14,4.5,2.3,1.3,0.3,Iris-setosa,6
14,4.4,3.2,1.3,0.2,Iris-setosa,6
14,5,3.5,1.6,0.6,Iris-setosa,12
14,5.1,3.8,1.9,0.4,Iris-setosa,11
14,4.8,3,1.4,0.3,Iris-setosa,13
14,5.1,3.8,1.6,0.2,Iris-setosa,11
14,4.6,3.2,1.4,0.2,Iris-setosa,6
14,5.3,3.7,1.5,0.2,Iris-setosa,11
14,5,3.3,1.4,0.2,Iris-setosa,12
14,7,3.2,4.7,1.4,Iris-versicolor,1
14,6.4,3.2,4.5,1.5,Iris-versicolor,1
14,6.9,3.1,4.9,1.5,Iris-versicolor,1
14,5.5,2.3,4,1.3,Iris-versicolor,0
14,6.5,2.8,4.6,1.5,Iris-versicolor,1
14,5.7,2.8,4.5,1.3,Iris-versicolor,5
14,6.3,3.3,4.7,1.6,Iris-versicolor,1
14,4.9,2.4,3.3,1,Iris-versicolor,4
14,6.6,2.9,4.6,1.3,Iris-versicolor,1
14,5.2,2.7,3.9,1.4,Iris-versicolor,0
14,5,2,3.5,1,Iris-versicolor,4
14,5.9,3,4.2,1.5,Iris-versicolor,5
14,6,2.2,4,1,Iris-versicolor,2
14,6.1,2.9,4.7,1.4,Iris-versicolor,5
14,5.6,2.9,3.6,1.3,Iris-versicolor,0
14,6.7,3.1,4.4,1.4,Iris-versicolor,1
14,5.6,3,4.5,1.5,Iris-versicolor,5
14,5.8,2.7,4.1,1,Iris-versicolor,0
14,6.2,2.2,4.5,1.5,Iris-versicolor,2
14,5.6,2.5,3.9,1.1,Iris-versicolor,0
14,5.9,3.2,4.8,1.8,Iris-versicolor,5
14,6.1,2.8,4,1.3,Iris-versicolor,2
14,6.3,2.5,4.9,1.5,Iris-versicolor,9
14,6.1,2.8,4.7,1.2,Iris-versicolor,5
14,6.4,2.9,4.3,1.3,Iris-versicolor,2
14,6.6,3,4.4,1.4,Iris-versicolor,1
14,6.8,2.8,4.8,1.4,Iris-versicolor,1
14,6.7,3,5,1.7,Iris-versicolor,1
14,6,2.9,4.5,1.5,Iris-versicolor,5
14,5.7,2.6,3.5,1,Iris-versicolor,4
14,5.5,2.4,3.8,1.1,Iris-versicolor,0
14,5.5,2.4,3.7,1,Iris-versicolor,4
14,5.8,2.7,3.9,1.2,Iris-versicolor,0
14,6,2.7,5.1,1.6,Iris-versicolor,9
14,5.4,3,4.5,1.5,Iris-versicolor,5
14,6,3.4,4.5,1.6,Iris-versicolor,5
14,6.7,3.1,4.7,1.5,Iris-versicolor,1
14,6.3,2.3,4.4,1.3,Iris-versicolor,2
14,5.6,3,4.1,1.3,Iris-versicolor,0
14,5.5,2.5,4,1.3,Iris-versicolor,0
14,5.5,2.6,4.4,1.2,Iris-versicolor,0
14,6.1,3,4.6,1.4,Iris-versicolor,5
14,5.8,2.6,4,1.2,Iris-versicolor,0
14,5,2.3,3.3,1,Iris-versicolor,4
14,5.6,2.7,4.2,1.3,Iris-versicolor,0
14,5.7,3,4.2,1.2,Iris-versicolor,0
14,5.7,2.9,4.2,1.3,Iris-versicolor,0
14,6.2,2.9,4.3,1.3,Iris-versicolor,2
14,5.1,2.5,3,1.1,Iris-versicolor,4
14,5.7,2.8,4.1,1.3,Iris-versicolor,0
14,6.3,3.3,6,2.5,Iris-virginica,8
14,5.8,2.7,5.1,1.9,Iris-virginica,7
14,7.1,3,5.9,2.1,Iris-virginica,3
14,6.3,2.9,5.6,1.8,Iris-virginica,8
14,6.5,3,5.8,2.2,Iris-virginica,8
14,7.6,3,6.6,2.1,Iris-virginica,3
14,4.9,2.5,4.5,1.7,Iris-virginica,0
14,7.3,2.9,6.3,1.8,Iris-virginica,3
14,6.7,2.5,5.8,1.8,Iris-virginica,8
14,7.2,3.6,6.1,2.5,Iris-virginica,3
14,6.5,3.2,5.1,2,Iris-virginica,8
14,6.4,2.7,5.3,1.9,Iris-virginica,9
14,6.8,3,5.5,2.1,Iris-virginica,8
14,5.7,2.5,5,2,Iris-virginica,7
14,5.8,2.8,5.1,2.4,Iris-virginica,7
14,6.4,3.2,5.3,2.3,Iris-virginica,8
14,6.5,3,5.5,1.8,Iris-virginica,8
14,7.7,3.8,6.7,2.2,Iris-virginica,3
14,7.7,2.6,6.9,2.3,Iris-virginica,3
14,6,2.2,5,1.5,Iris-virginica,9
14,6.9,3.2,5.7,2.3,Iris-virginica,8
14,5.6,2.8,4.9,2,Iris-virginica,7
14,7.7,2.8,6.7,2,Iris-virginica,3
14,6.3,2.7,4.9,1.8,Iris-virginica,9
14,6.7,3.3,5.7,2.1,Iris-virginica,8
14,7.2,3.2,6,1.8,Iris-virginica,3
14,6.2,2.8,4.8,1.8,Iris-virginica,9
14,6.1,3,4.9,1.8,Iris-virginica,9
14,6.4,2.8,5.6,2.1,Iris-virginica,8
14,7.2,3,5.8,1.6,Iris-virginica,3
14,7.4,2.8,6.1,1.9,Iris-virginica,3
14,7.9,3.8,6.4,2,Iris-virginica,3
14,6.4,2.8,5.6,2.2,Iris-virginica,8
14,6.3,2.8,5.1,1.5,Iris-virginica,9
14,6.1,2.6,5.6,1.4,Iris-virginica,9
14,7.7,3,6.1,2.3,Iris-virginica,3
14,6.3,3.4,5.6,2.4,Iris-virginica,8
14,6.4,3.1,5.5,1.8,Iris-virginica,8
14,6,3,4.8,1.8,Iris-virginica,5
14,6.9,3.1,5.4,2.1,Iris-virginica,8
14,6.7,3.1,5.6,2.4,Iris-virginica,8
14,6.9,3.1,5.1,2.3,Iris-virginica,8
14,5.8,2.7,5.1,1.9,Iris-virginica,7
14,6.8,3.2,5.9,2.3,Iris-virginica,8
14,6.7,3.3,5.7,2.5,Iris-virginica,8
14,6.7,3,5.2,2.3,Iris-virginica,8
14,6.3,2.5,5,1.9,Iris-virginica,9
14,6.5,3,5.2,2,Iris-virginica,8
14,6.2,3.4,5.4,2.3,Iris-virginica,8
14,5.9,3,5.1,1.8,Iris-virginica,7
15,5.1,3.5,1.4,0.2,Iris-setosa,14
15,4.9,3,1.4,0.2,Iris-setosa,3
15,4.7,3.2,1.3,0.2,Iris-setosa,3
15,4.6,3.1,1.5,0.2,Iris-setosa,3
15,5,3.6,1.4,0.2,Iris-setosa,14
15,5.4,3.9,1.7,0.4,Iris-setosa,13
15,4.6,3.4,1.4,0.3,Iris-setosa,3
15,5,3.4,1.5,0.2,Iris-setosa,14
15,4.4,2.9,1.4,0.2,Iris-setosa,12
15,4.9,3.1,1.5,0.1,Iris-setosa,3
15,5.4,3.7,1.5,0.2,Iris-setosa,13
15,4.8,3.4,1.6,0.2,Iris-setosa,14
15,4.8,3,1.4,0.1,Iris-setosa,3
15,4.3,3,1.1,0.1,Iris-setosa,12
15,5.8,4,1.2,0.2,Iris-setosa,11
15,5.7,4.4,1.5,0.4,Iris-setosa,11
15,5.4,3.9,1.3,0.4,Iris-setosa,13
15,5.1,3.5,1.4,0.3,Iris-setosa,14
15,5.7,3.8,1.7,0.3,Iris-setosa,13
15,5.1,3.8,1.5,0.3,Iris-setosa,13
15,5.4,3.4,1.7,0.2,Iris-setosa,14
15,5.1,3.7,1.5,0.4,Iris-setosa,13
15,4.6,3.6,1,0.2,Iris-setosa,3
15,5.1,3.3,1.7,0.5,Iris-setosa,14
15,4.8,3.4,1.9,0.2,Iris-setosa,14
15,5,3,1.6,0.2,Iris-setosa,3
15,5,3.4,1.6,0.4,Iris-setosa,14
15,5.2,3.5,1.5,0.2,Iris-setosa,14
15,5.2,3.4,1.4,0.2,Iris-setosa,14
15,4.7,3.2,1.6,0.2,Iris-setosa,3
15,4.8,3.1,1.6,0.2,Iris-setosa,3
15,5.4,3.4,1.5,0.4,Iris-setosa,14
15,5.2,4.1,1.5,0.1,Iris-setosa,13
15,5.5,4.2,1.4,0.2,Iris-setosa,11
15,4.9,3.1,1.5,0.1,Iris-setosa,3
15,5,3.2,1.2,0.2,Iris-setosa,3
15,5.5,3.5,1.3,0.2,Iris-setosa,13
15,4.9,3.1,1.5,0.1,Iris-setosa,3
15,4.4,3,1.3,0.2,Iris-setosa,12
15,5.1,3.4,1.5,0.2,Iris-setosa,14
15,5,3.5,1.3,0.3,Iris-setosa,14
15,4.5,2.3,1.3,0.3,Iris-setosa,12
15,4.4,3.2,1.3,0.2,Iris-setosa,12
15,5,3.5,1.6,0.6,Iris-setosa,14
15,5.1,3.8,1.9,0.4,Iris-setosa,13
15,4.8,3,1.4,0.3,Iris-setosa,3
15,5.1,3.8,1.6,0.2,Iris-setosa,13
15,4.6,3.2,1.4,0.2,Iris-setosa,3
15,5.3,3.7,1.5,0.2,Iris-setosa,13
15,5,3.3,1.4,0.2,Iris-setosa,14
15,7,3.2,4.7,1.4,Iris-versicolor,0
15,6.4,3.2,4.5,1.5,Iris-versicolor,10
15,6.9,3.1,4.9,1.5,Iris-versicolor,0
15,5.5,2.3,4,1.3,Iris-versicolor,1
15,6.5,2.8,4.6,1.5,Iris-versicolor,10
15,5.7,2.8,4.5,1.3,Iris-versicolor,5
15,6.3,3.3,4.7,1.6,Iris-versicolor,6
15,4.9,2.4,3.3,1,Iris-versicolor,8
15,6.6,2.9,4.6,1.3,Iris-versicolor,10
15,5.2,2.7,3.9,1.4,Iris-versicolor,5
15,5,2,3.5,1,Iris-versicolor,8
15,5.9,3,4.2,1.5,Iris-versicolor,5
15,6,2.2,4,1,Iris-versicolor,1
15,6.1,2.9,4.7,1.4,Iris-versicolor,10
15,5.6,2.9,3.6,1.3,Iris-versicolor,1
15,6.7,3.1,4.4,1.4,Iris-versicolor,10
15,5.6,3,4.5,1.5,Iris-versicolor,5
15,5.8,2.7,4.1,1,Iris-versicolor,1
15,6.2,2.2,4.5,1.5,Iris-versicolor,10
15,5.6,2.5,3.9,1.1,Iris-versicolor,1
15,5.9,3.2,4.8,1.8,Iris-versicolor,6
15,6.1,2.8,4,1.3,Iris-versicolor,1
15,6.3,2.5,4.9,1.5,Iris-versicolor,9
15,6.1,2.8,4.7,1.2,Iris-versicolor,10
15,6.4,2.9,4.3,1.3,Iris-versicolor,10
15,6.6,3,4.4,1.4,Iris-versicolor,10
15,6.8,2.8,4.8,1.4,Iris-versicolor,0
15,6.7,3,5,1.7,Iris-versicolor,0
15,6,2.9,4.5,1.5,Iris-versicolor,10
15,5.7,2.6,3.5,1,Iris-versicolor,1
15,5.5,2.4,3.8,1.1,Iris-versicolor,1
15,5.5,2.4,3.7,1,Iris-versicolor,1
15,5.8,2.7,3.9,1.2,Iris-versicolor,1
15,6,2.7,5.1,1.6,Iris-versicolor,9
15,5.4,3,4.5,1.5,Iris-versicolor,5
15,6,3.4,4.5,1.6,Iris-versicolor,6
15,6.7,3.1,4.7,1.5,Iris-versicolor,0
15,6.3,2.3,4.4,1.3,Iris-versicolor,10
15,5.6,3,4.1,1.3,Iris-versicolor,5
15,5.5,2.5,4,1.3,Iris-versicolor,1
15,5.5,2.6,4.4,1.2,Iris-versicolor,5
15,6.1,3,4.6,1.4,Iris-versicolor,10
15,5.8,2.6,4,1.2,Iris-versicolor,1
15,5,2.3,3.3,1,Iris-versicolor,8
15,5.6,2.7,4.2,1.3,Iris-versicolor,5
15,5.7,3,4.2,1.2,Iris-versicolor,5
15,5.7,2.9,4.2,1.3,Iris-versicolor,5
15,6.2,2.9,4.3,1.3,Iris-versicolor,10
15,5.1,2.5,3,1.1,Iris-versicolor,8
15,5.7,2.8,4.1,1.3,Iris-versicolor,5
15,6.3,3.3,6,2.5,Iris-virginica,7
15,5.8,2.7,5.1,1.9,Iris-virginica,9
15,7.1,3,5.9,2.1,Iris-virginica,7
15,6.3,2.9,5.6,1.8,Iris-virginica,4
15,6.5,3,5.8,2.2,Iris-virginica,7
15,7.6,3,6.6,2.1,Iris-virginica,2
15,4.9,2.5,4.5,1.7,Iris-virginica,5
15,7.3,2.9,6.3,1.8,Iris-virginica,2
15,6.7,2.5,5.8,1.8,Iris-virginica,4
15,7.2,3.6,6.1,2.5,Iris-virginica,7
15,6.5,3.2,5.1,2,Iris-virginica,0
15,6.4,2.7,5.3,1.9,Iris-virginica,4
15,6.8,3,5.5,2.1,Iris-virginica,7
15,5.7,2.5,5,2,Iris-virginica,9
15,5.8,2.8,5.1,2.4,Iris-virginica,9
15,6.4,3.2,5.3,2.3,Iris-virginica,7
15,6.5,3,5.5,1.8,Iris-virginica,4
15,7.7,3.8,6.7,2.2,Iris-virginica,2
15,7.7,2.6,6.9,2.3,Iris-virginica,2
15,6,2.2,5,1.5,Iris-virginica,9
15,6.9,3.2,5.7,2.3,Iris-virginica,7
15,5.6,2.8,4.9,2,Iris-virginica,9
15,7.7,2.8,6.7,2,Iris-virginica,2
15,6.3,2.7,4.9,1.8,Iris-virginica,9
15,6.7,3.3,5.7,2.1,Iris-virginica,7
15,7.2,3.2,6,1.8,Iris-virginica,2
15,6.2,2.8,4.8,1.8,Iris-virginica,9
15,6.1,3,4.9,1.8,Iris-virginica,6
15,6.4,2.8,5.6,2.1,Iris-virginica,4
15,7.2,3,5.8,1.6,Iris-virginica,4
15,7.4,2.8,6.1,1.9,Iris-virginica,2
15,7.9,3.8,6.4,2,Iris-virginica,2
15,6.4,2.8,5.6,2.2,Iris-virginica,4
15,6.3,2.8,5.1,1.5,Iris-virginica,9
15,6.1,2.6,5.6,1.4,Iris-virginica,4
15,7.7,3,6.1,2.3,Iris-virginica,2
15,6.3,3.4,5.6,2.4,Iris-virginica,7
15,6.4,3.1,5.5,1.8,Iris-virginica,4
15,6,3,4.8,1.8,Iris-virginica,6
15,6.9,3.1,5.4,2.1,Iris-virginica,7
15,6.7,3.1,5.6,2.4,Iris-virginica,7
15,6.9,3.1,5.1,2.3,Iris-virginica,7
15,5.8,2.7,5.1,1.9,Iris-virginica,9
15,6.8,3.2,5.9,2.3,Iris-virginica,7
15,6.7,3.3,5.7,2.5,Iris-virginica,7
15,6.7,3,5.2,2.3,Iris-virginica,7
15,6.3,2.5,5,1.9,Iris-virginica,9
15,6.5,3,5.2,2,Iris-virginica,4
15,6.2,3.4,5.4,2.3,Iris-virginica,7
15,5.9,3,5.1,1.8,Iris-virginica,9
16,5.1,3.5,1.4,0.2,Iris-setosa,7
16,4.9,3,1.4,0.2,Iris-setosa,1
16,4.7,3.2,1.3,0.2,Iris-setosa,1
16,4.6,3.1,1.5,0.2,Iris-setosa,1
16,5,3.6,1.4,0.2,Iris-setosa,7
16,5.4,3.9,1.7,0.4,Iris-setosa,11
16,4.6,3.4,1.4,0.3,Iris-setosa,1
16,5,3.4,1.5,0.2,Iris-setosa,7
16,4.4,2.9,1.4,0.2,Iris-setosa,1
16,4.9,3.1,1.5,0.1,Iris-setosa,1
16,5.4,3.7,1.5,0.2,Iris-setosa,7
16,4.8,3.4,1.6,0.2,Iris-setosa,7
16,4.8,3,1.4,0.1,Iris-setosa,1
16,4.3,3,1.1,0.1,Iris-setosa,1
16,5.8,4,1.2,0.2,Iris-setosa,11
16,5.7,4.4,1.5,0.4,Iris-setosa,11
16,5.4,3.9,1.3,0.4,Iris-setosa,11
16,5.1,3.5,1.4,0.3,Iris-setosa,7
16,5.7,3.8,1.7,0.3,Iris-setosa,11
16,5.1,3.8,1.5,0.3,Iris-setosa,7
16,5.4,3.4,1.7,0.2,Iris-setosa,7
16,5.1,3.7,1.5,0.4,Iris-setosa,7
16,4.6,3.6,1,0.2,Iris-setosa,1
16,5.1,3.3,1.7,0.5,Iris-setosa,7
16,4.8,3.4,1.9,0.2,Iris-setosa,7
16,5,3,1.6,0.2,Iris-setosa,1
16,5,3.4,1.6,0.4,Iris-setosa,7
16,5.2,3.5,1.5,0.2,Iris-setosa,7
16,5.2,3.4,1.4,0.2,Iris-setosa,7
16,4.7,3.2,1.6,0.2,Iris-setosa,1
16,4.8,3.1,1.6,0.2,Iris-setosa,1
16,5.4,3.4,1.5,0.4,Iris-setosa,7
16,5.2,4.1,1.5,0.1,Iris-setosa,11
16,5.5,4.2,1.4,0.2,Iris-setosa,11
16,4.9,3.1,1.5,0.1,Iris-setosa,1
16,5,3.2,1.2,0.2,Iris-setosa,1
16,5.5,3.5,1.3,0.2,Iris-setosa,7
16,4.9,3.1,1.5,0.1,Iris-setosa,1
16,4.4,3,1.3,0.2,Iris-setosa,1
16,5.1,3.4,1.5,0.2,Iris-setosa,7
16,5,3.5,1.3,0.3,Iris-setosa,7
16,4.5,2.3,1.3,0.3,Iris-setosa,1
16,4.4,3.2,1.3,0.2,Iris-setosa,1
16,5,3.5,1.6,0.6,Iris-setosa,7
16,5.1,3.8,1.9,0.4,Iris-setosa,7
16,4.8,3,1.4,0.3,Iris-setosa,1
16,5.1,3.8,1.6,0.2,Iris-setosa,7
16,4.6,3.2,1.4,0.2,Iris-setosa,1
16,5.3,3.7,1.5,0.2,Iris-setosa,7
16,5,3.3,1.4,0.2,Iris-setosa,7
16,7,3.2,4.7,1.4,Iris-versicolor,6
16,6.4,3.2,4.5,1.5,Iris-versicolor,6
16,6.9,3.1,4.9,1.5,Iris-versicolor,10
16,5.5,2.3,4,1.3,Iris-versicolor,0
16,6.5,2.8,4.6,1.5,Iris-versicolor,6
16,5.7,2.8,4.5,1.3,Iris-versicolor,15
16,6.3,3.3,4.7,1.6,Iris-versicolor,6
16,4.9,2.4,3.3,1,Iris-versicolor,13
16,6.6,2.9,4.6,1.3,Iris-versicolor,6
16,5.2,2.7,3.9,1.4,Iris-versicolor,0
16,5,2,3.5,1,Iris-versicolor,3
16,5.9,3,4.2,1.5,Iris-versicolor,15
16,6,2.2,4,1,Iris-versicolor,0
16,6.1,2.9,4.7,1.4,Iris-versicolor,6
16,5.6,2.9,3.6,1.3,Iris-versicolor,0
16,6.7,3.1,4.4,1.4,Iris-versicolor,6
16,5.6,3,4.5,1.5,Iris-versicolor,15
16,5.8,2.7,4.1,1,Iris-versicolor,0
16,6.2,2.2,4.5,1.5,Iris-versicolor,2
16,5.6,2.5,3.9,1.1,Iris-versicolor,0
16,5.9,3.2,4.8,1.8,Iris-versicolor,2
16,6.1,2.8,4,1.3,Iris-versicolor,0
16,6.3,2.5,4.9,1.5,Iris-versicolor,2
16,6.1,2.8,4.7,1.2,Iris-versicolor,6
16,6.4,2.9,4.3,1.3,Iris-versicolor,6
16,6.6,3,4.4,1.4,Iris-versicolor,6
16,6.8,2.8,4.8,1.4,Iris-versicolor,6
16,6.7,3,5,1.7,Iris-versicolor,10
16,6,2.9,4.5,1.5,Iris-versicolor,6
16,5.7,2.6,3.5,1,Iris-versicolor,0
16,5.5,2.4,3.8,1.1,Iris-versicolor,0
16,5.5,2.4,3.7,1,Iris-versicolor,0
16,5.8,2.7,3.9,1.2,Iris-versicolor,0
16,6,2.7,5.1,1.6,Iris-versicolor,2
16,5.4,3,4.5,1.5,Iris-versicolor,15
16,6,3.4,4.5,1.6,Iris-versicolor,6
16,6.7,3.1,4.7,1.5,Iris-versicolor,6
16,6.3,2.3,4.4,1.3,Iris-versicolor,6
16,5.6,3,4.1,1.3,Iris-versicolor,15
16,5.5,2.5,4,1.3,Iris-versicolor,0
16,5.5,2.6,4.4,1.2,Iris-versicolor,15
16,6.1,3,4.6,1.4,Iris-versicolor,6
16,5.8,2.6,4,1.2,Iris-versicolor,0
16,5,2.3,3.3,1,Iris-versicolor,13
16,5.6,2.7,4.2,1.3,Iris-versicolor,15
16,5.7,3,4.2,1.2,Iris-versicolor,15
16,5.7,2.9,4.2,1.3,Iris-versicolor,15
16,6.2,2.9,4.3,1.3,Iris-versicolor,6
16,5.1,2.5,3,1.1,Iris-versicolor,5
16,5.7,2.8,4.1,1.3,Iris-versicolor,15
16,6.3,3.3,6,2.5,Iris-virginica,4
16,5.8,2.7,5.1,1.9,Iris-virginica,2
16,7.1,3,5.9,2.1,Iris-virginica,8
16,6.3,2.9,5.6,1.8,Iris-virginica,14
16,6.5,3,5.8,2.2,Iris-virginica,14
16,7.6,3,6.6,2.1,Iris-virginica,9
16,4.9,2.5,4.5,1.7,Iris-virginica,15
16,7.3,2.9,6.3,1.8,Iris-virginica,9
16,6.7,2.5,5.8,1.8,Iris-virginica,14
16,7.2,3.6,6.1,2.5,Iris-virginica,8
16,6.5,3.2,5.1,2,Iris-virginica,10
16,6.4,2.7,5.3,1.9,Iris-virginica,14
16,6.8,3,5.5,2.1,Iris-virginica,14
16,5.7,2.5,5,2,Iris-virginica,2
16,5.8,2.8,5.1,2.4,Iris-virginica,2
16,6.4,3.2,5.3,2.3,Iris-virginica,4
16,6.5,3,5.5,1.8,Iris-virginica,14
16,7.7,3.8,6.7,2.2,Iris-virginica,12
16,7.7,2.6,6.9,2.3,Iris-virginica,9
16,6,2.2,5,1.5,Iris-virginica,2
16,6.9,3.2,5.7,2.3,Iris-virginica,8
16,5.6,2.8,4.9,2,Iris-virginica,2
16,7.7,2.8,6.7,2,Iris-virginica,9
16,6.3,2.7,4.9,1.8,Iris-virginica,2
16,6.7,3.3,5.7,2.1,Iris-virginica,8
16,7.2,3.2,6,1.8,Iris-virginica,8
16,6.2,2.8,4.8,1.8,Iris-virginica,2
16,6.1,3,4.9,1.8,Iris-virginica,2
16,6.4,2.8,5.6,2.1,Iris-virginica,14
16,7.2,3,5.8,1.6,Iris-virginica,8
16,7.4,2.8,6.1,1.9,Iris-virginica,9
16,7.9,3.8,6.4,2,Iris-virginica,12
16,6.4,2.8,5.6,2.2,Iris-virginica,14
16,6.3,2.8,5.1,1.5,Iris-virginica,2
16,6.1,2.6,5.6,1.4,Iris-virginica,2
16,7.7,3,6.1,2.3,Iris-virginica,9
16,6.3,3.4,5.6,2.4,Iris-virginica,4
16,6.4,3.1,5.5,1.8,Iris-virginica,14
16,6,3,4.8,1.8,Iris-virginica,2
16,6.9,3.1,5.4,2.1,Iris-virginica,10
16,6.7,3.1,5.6,2.4,Iris-virginica,8
16,6.9,3.1,5.1,2.3,Iris-virginica,10
16,5.8,2.7,5.1,1.9,Iris-virginica,2
16,6.8,3.2,5.9,2.3,Iris-virginica,8
16,6.7,3.3,5.7,2.5,Iris-virginica,8
16,6.7,3,5.2,2.3,Iris-virginica,10
16,6.3,2.5,5,1.9,Iris-virginica,2
16,6.5,3,5.2,2,Iris-virginica,10
16,6.2,3.4,5.4,2.3,Iris-virginica,4
16,5.9,3,5.1,1.8,Iris-virginica,2
17,5.1,3.5,1.4,0.2,Iris-setosa,7
17,4.9,3,1.4,0.2,Iris-setosa,2
17,4.7,3.2,1.3,0.2,Iris-setosa,1
17,4.6,3.1,1.5,0.2,Iris-setosa,1
17,5,3.6,1.4,0.2,Iris-setosa,7
17,5.4,3.9,1.7,0.4,Iris-setosa,10
17,4.6,3.4,1.4,0.3,Iris-setosa,1
17,5,3.4,1.5,0.2,Iris-setosa,7
17,4.4,2.9,1.4,0.2,Iris-setosa,1
17,4.9,3.1,1.5,0.1,Iris-setosa,2
17,5.4,3.7,1.5,0.2,Iris-setosa,6
17,4.8,3.4,1.6,0.2,Iris-setosa,4
